"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","4학년(남)","4학년(여)","5학년(남)","5학년(여)","6학년(남)","6학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002191","서울장안초등학교","02","공립","N","","41","43","55","33","42","45","34","32","59","51","37","43","10","3","0","0","278","250","528"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002192","서울중광초등학교","02","공립","N","","23","20","24","27","19","11","17","17","19","25","12","20","7","4","0","0","121","124","245"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002193","서울중마초등학교","02","공립","N","","22","20","28","31","32","27","27","19","46","37","46","34","2","4","0","0","203","172","375"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002194","서울행당초등학교","02","공립","N","","50","76","58","56","66","59","49","66","55","63","55","53","12","2","0","0","345","375","720"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002196","성동초등학교","02","사립","N","","57","59","61","62","59","63","63","56","63","57","49","60","0","0","0","0","352","357","709"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002197","세종초등학교","02","사립","N","","28","28","29","29","30","32","31","30","29","32","31","30","0","0","0","0","178","181","359"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002198","한양초등학교","02","사립","N","","58","57","55","56","56","56","53","59","51","57","51","58","0","0","0","0","324","343","667"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002289","광운초등학교","02","사립","N","","42","43","42","42","56","56","65","43","62","49","46","41","0","0","0","0","313","274","587"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002290","대광초등학교","02","사립","N","","42","43","41","43","42","43","45","41","45","39","34","36","0","0","0","0","249","245","494"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002291","매원초등학교","02","사립","N","","42","45","43","43","42","41","42","42","39","42","31","47","0","0","0","0","239","260","499"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002292","서울개운초등학교","02","공립","N","","63","71","56","52","42","47","43","66","67","55","69","65","4","2","0","0","344","358","702"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002293","서울길음초등학교","02","공립","N","","60","52","56","67","80","74","84","106","86","99","115","132","2","2","0","0","483","532","1015"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002294","서울돈암초등학교","02","공립","N","","58","45","56","54","52","58","63","66","73","65","62","75","5","1","0","0","369","364","733"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002295","서울동신초등학교","02","공립","N","","31","48","45","32","28","31","33","28","26","40","32","43","5","1","0","0","200","223","423"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002296","서울미아초등학교","02","공립","N","","104","96","101","102","111","79","101","96","102","91","106","92","5","2","0","0","630","558","1188"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002297","서울미양초등학교","02","공립","N","","31","36","39","27","43","26","22","37","45","41","47","37","7","2","0","0","234","206","440"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002298","서울번동초등학교","02","공립","N","","36","37","44","39","30","40","48","41","50","40","52","53","8","2","0","0","268","252","520"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002299","서울삼각산초등학교","02","공립","N","","78","60","75","72","89","86","94","78","114","98","88","89","0","0","0","0","538","483","1021"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002300","서울삼선초등학교","02","공립","N","","38","34","34","45","39","48","51","44","64","43","63","56","1","0","0","0","290","270","560"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002301","서울삼양초등학교","02","공립","N","","42","30","47","37","25","39","34","34","41","34","49","30","7","2","0","0","245","206","451"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002302","서울석관초등학교","02","공립","N","","53","54","49","52","57","48","40","44","55","58","44","54","6","2","0","0","304","312","616"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002303","서울성북초등학교","02","공립","N","","11","19","15","11","17","14","13","18","23","21","16","21","5","1","0","0","100","105","205"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002304","서울송중초등학교","02","공립","N","","53","67","51","45","59","65","79","47","64","60","63","60","10","3","0","0","379","347","726"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002305","서울송천초등학교","02","공립","N","","44","40","30","27","33","47","52","42","55","39","41","49","5","1","0","0","260","245","505"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002306","서울수송초등학교","02","공립","N","","40","33","47","42","44","30","49","56","52","55","64","54","4","2","0","0","300","272","572"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002307","서울수유초등학교","02","공립","N","","38","52","54","57","39","53","59","46","53","61","56","64","5","3","0","0","304","336","640"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002308","서울숭곡초등학교","02","공립","N","","67","59","63","74","50","49","53","47","63","47","54","34","6","6","0","0","356","316","672"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002309","서울숭덕초등학교","02","공립","N","","91","80","101","86","90","85","87","69","100","110","101","88","13","0","0","0","583","518","1101"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002310","서울숭례초등학교","02","공립","N","","59","38","39","64","63","62","34","59","81","66","54","53","8","2","0","0","338","344","682"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002311","서울숭인초등학교","02","공립","N","","57","88","74","99","88","76","74","87","107","85","101","117","10","3","0","0","511","555","1066"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002312","서울안암초등학교","02","공립","N","","25","25","23","25","21","26","21","23","20","19","25","23","10","2","0","0","145","143","288"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002313","서울오현초등학교","02","공립","N","","17","19","22","19","19","26","28","27","24","30","27","26","2","1","0","0","139","148","287"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 강북구","S010002314","서울우이초등학교","02","공립","N","","81","69","97","82","79","84","104","76","101","84","85","91","6","4","0","0","553","490","1043"
"서울특별시교육청","서울특별시성북강북교육지원청","서울특별시 성북구","S010002315","서울월곡초등학교","02","공립","N","","26","24","27","22","31","32","28","17","36","30","39","26","5","0","0","0","192","151","343"
